record_date,department,process_name,throughput,cycle_time_min,error_count,sla_target_min,sla_met,error_rate
2024-03-01,Operations,Inventory Replenishment,43,125.3,1,240.0,1,0.0233
2024-03-01,Operations,Quality Check,63,41.07,2,60.0,1,0.0317
2024-03-01,Finance,Invoice Processing,60,95.8,2,120.0,1,0.0333
2024-03-01,Finance,Budget Reconciliation,65,410.28,2,360.0,0,0.0308
2024-03-01,Finance,Expense Audit,60,30.34,2,90.0,1,0.0333
2024-03-01,HR,Onboarding,56,2747.96,1,2880.0,1,0.0179
2024-03-01,HR,Payroll Processing,46,97.17,0,120.0,1,0.0
2024-03-01,HR,Benefits Enrollment,72,244.21,0,240.0,0,0.0
2024-03-01,IT,Incident Resolution,59,225.2,1,240.0,1,0.0169
2024-03-01,IT,Change Management,49,1281.73,0,480.0,0,0.0
2024-03-01,IT,Deployment Pipeline,56,69.99,2,120.0,1,0.0357
2024-03-01,Logistics,Shipment Tracking,62,1042.02,2,1440.0,1,0.0323
2024-03-01,Logistics,Customs Clearance,60,3171.34,1,2880.0,0,0.0167
2024-03-01,Logistics,Route Optimization,61,61.5,1,60.0,0,0.0164
2024-03-01,Risk,Credit Assessment,50,81.26,0,180.0,1,0.0
2024-03-01,Risk,Fraud Review,59,26.92,1,30.0,1,0.0169
2024-03-01,Risk,Compliance Check,69,529.16,0,720.0,1,0.0
2024-03-01,Compliance,Regulatory Reporting,57,447.32,1,480.0,1,0.0175
2024-03-01,Compliance,AML Screening,57,69.2,1,60.0,0,0.0175
2024-03-01,Compliance,Policy Review,42,1264.43,0,1440.0,1,0.0
2024-03-02,Operations,Order Fulfillment,18,369.23,0,480.0,1,0.0
2024-03-02,Operations,Inventory Replenishment,18,207.73,1,240.0,1,0.0556
2024-03-02,Operations,Quality Check,24,59.43,1,60.0,1,0.0417
2024-03-02,Finance,Invoice Processing,23,77.22,0,120.0,1,0.0
2024-03-02,Finance,Budget Reconciliation,19,338.91,0,360.0,1,0.0
2024-03-02,Finance,Expense Audit,17,21.01,0,90.0,1,0.0
2024-03-02,HR,Onboarding,19,3086.89,0,2880.0,0,0.0
2024-03-02,HR,Payroll Processing,19,91.77,1,120.0,1,0.0526
2024-03-02,HR,Benefits Enrollment,17,195.98,0,240.0,1,0.0
2024-03-02,IT,Incident Resolution,22,173.24,0,240.0,1,0.0
2024-03-02,IT,Change Management,16,407.24,0,480.0,1,0.0
2024-03-02,IT,Deployment Pipeline,18,78.54,1,120.0,1,0.0556
2024-03-02,Logistics,Shipment Tracking,18,1360.95,0,1440.0,1,0.0
2024-03-02,Logistics,Customs Clearance,19,1544.27,1,2880.0,1,0.0526
2024-03-02,Logistics,Route Optimization,15,48.24,2,60.0,1,0.1333
2024-03-02,Risk,Credit Assessment,15,123.24,0,180.0,1,0.0
2024-03-02,Risk,Fraud Review,18,19.57,0,30.0,1,0.0
2024-03-02,Risk,Compliance Check,16,405.89,1,720.0,1,0.0625
2024-03-02,Compliance,Regulatory Reporting,16,386.93,0,480.0,1,0.0
2024-03-02,Compliance,AML Screening,22,46.74,0,60.0,1,0.0
2024-03-02,Compliance,Policy Review,18,1328.48,0,1440.0,1,0.0
2024-03-03,Operations,Order Fulfillment,17,477.48,1,480.0,1,0.0588
2024-03-03,Operations,Inventory Replenishment,15,612.88,0,240.0,0,0.0
2024-03-03,Operations,Quality Check,22,52.34,1,60.0,1,0.0455
2024-03-03,Finance,Invoice Processing,22,103.68,0,120.0,1,0.0
2024-03-03,Finance,Budget Reconciliation,13,256.76,0,360.0,1,0.0
2024-03-03,Finance,Expense Audit,16,103.0,0,90.0,0,0.0
2024-03-03,HR,Onboarding,21,2045.97,0,2880.0,1,0.0
2024-03-03,HR,Payroll Processing,17,66.84,2,120.0,1,0.1176
2024-03-03,HR,Benefits Enrollment,18,164.44,1,240.0,1,0.0556
2024-03-03,IT,Incident Resolution,19,178.51,0,240.0,1,0.0
2024-03-03,IT,Change Management,19,680.63,0,480.0,0,0.0
2024-03-03,IT,Deployment Pipeline,20,102.72,0,120.0,1,0.0
2024-03-03,Logistics,Shipment Tracking,18,498.38,1,1440.0,1,0.0556
2024-03-03,Logistics,Customs Clearance,18,2183.43,1,2880.0,1,0.0556
2024-03-03,Logistics,Route Optimization,23,59.6,0,60.0,1,0.0
2024-03-03,Risk,Credit Assessment,17,119.65,0,180.0,1,0.0
2024-03-03,Risk,Fraud Review,20,14.65,1,30.0,1,0.05
2024-03-03,Risk,Compliance Check,16,984.02,1,720.0,0,0.0625
2024-03-03,Compliance,Regulatory Reporting,19,174.29,0,480.0,1,0.0
2024-03-03,Compliance,AML Screening,13,51.28,1,60.0,1,0.0769
2024-03-03,Compliance,Policy Review,24,1121.19,0,1440.0,1,0.0
2024-03-04,Operations,Order Fulfillment,51,570.46,1,480.0,0,0.0196
2024-03-04,Operations,Inventory Replenishment,72,191.77,1,240.0,1,0.0139
2024-03-04,Operations,Quality Check,73,40.87,3,60.0,1,0.0411
2024-03-04,Finance,Invoice Processing,66,93.01,1,120.0,1,0.0152
2024-03-04,Finance,Budget Reconciliation,68,119.65,1,360.0,1,0.0147
2024-03-04,Finance,Expense Audit,59,72.96,1,90.0,1,0.0169
2024-03-04,HR,Onboarding,44,1831.18,0,2880.0,1,0.0
2024-03-04,HR,Payroll Processing,61,81.67,1,120.0,1,0.0164
2024-03-04,HR,Benefits Enrollment,64,111.63,1,240.0,1,0.0156
2024-03-04,IT,Incident Resolution,61,200.85,1,240.0,1,0.0164
2024-03-04,IT,Change Management,54,343.68,2,480.0,1,0.037
2024-03-04,IT,Deployment Pipeline,59,57.12,2,120.0,1,0.0339
2024-03-04,Logistics,Shipment Tracking,52,1050.83,0,1440.0,1,0.0
2024-03-04,Logistics,Customs Clearance,61,4042.56,1,2880.0,0,0.0164
2024-03-04,Logistics,Route Optimization,54,66.87,0,60.0,0,0.0
2024-03-04,Risk,Credit Assessment,60,131.95,0,180.0,1,0.0
2024-03-04,Risk,Fraud Review,50,13.24,1,30.0,1,0.02
2024-03-04,Risk,Compliance Check,50,624.22,0,720.0,1,0.0
2024-03-04,Compliance,Regulatory Reporting,47,297.98,0,480.0,1,0.0
2024-03-04,Compliance,AML Screening,61,57.41,0,60.0,1,0.0
2024-03-04,Compliance,Policy Review,57,786.77,0,1440.0,1,0.0
2024-03-05,Operations,Order Fulfillment,59,250.47,0,480.0,1,0.0
2024-03-05,Operations,Inventory Replenishment,56,168.85,2,240.0,1,0.0357
2024-03-05,Operations,Quality Check,54,62.28,0,60.0,0,0.0
2024-03-05,Finance,Invoice Processing,64,133.73,2,120.0,0,0.0312
2024-03-05,Finance,Budget Reconciliation,57,144.73,0,360.0,1,0.0
2024-03-05,Finance,Expense Audit,55,59.85,1,90.0,1,0.0182
2024-03-05,HR,Onboarding,55,3028.39,0,2880.0,0,0.0
2024-03-05,HR,Payroll Processing,54,105.75,2,120.0,1,0.037
2024-03-05,HR,Benefits Enrollment,43,581.98,2,240.0,0,0.0465
2024-03-05,IT,Incident Resolution,47,139.25,2,240.0,1,0.0426
2024-03-05,IT,Change Management,59,497.38,0,480.0,0,0.0
2024-03-05,IT,Deployment Pipeline,50,105.68,0,120.0,1,0.0
2024-03-05,Logistics,Shipment Tracking,54,1633.95,1,1440.0,0,0.0185
2024-03-05,Logistics,Customs Clearance,59,2558.45,1,2880.0,1,0.0169
2024-03-05,Logistics,Route Optimization,44,48.01,3,60.0,1,0.0682
2024-03-05,Risk,Credit Assessment,55,88.4,0,180.0,1,0.0
2024-03-05,Risk,Fraud Review,42,28.22,2,30.0,1,0.0476
2024-03-05,Risk,Compliance Check,60,500.01,1,720.0,1,0.0167
2024-03-05,Compliance,Regulatory Reporting,49,515.34,2,480.0,0,0.0408
2024-03-05,Compliance,AML Screening,62,49.51,2,60.0,1,0.0323
2024-03-05,Compliance,Policy Review,65,1349.53,0,1440.0,1,0.0
2024-03-06,Operations,Order Fulfillment,62,177.24,0,480.0,1,0.0
2024-03-06,Operations,Inventory Replenishment,58,203.51,1,240.0,1,0.0172
2024-03-06,Operations,Quality Check,57,53.84,1,60.0,1,0.0175
2024-03-06,Finance,Invoice Processing,57,106.44,2,120.0,1,0.0351
2024-03-06,Finance,Budget Reconciliation,52,259.63,0,360.0,1,0.0
2024-03-06,Finance,Expense Audit,58,92.75,0,90.0,0,0.0
2024-03-06,HR,Onboarding,59,1602.78,0,2880.0,1,0.0
2024-03-06,HR,Payroll Processing,52,90.86,0,120.0,1,0.0
2024-03-06,HR,Benefits Enrollment,56,232.18,2,240.0,1,0.0357
2024-03-06,IT,Incident Resolution,66,214.99,3,240.0,1,0.0455
2024-03-06,IT,Change Management,68,301.31,2,480.0,1,0.0294
2024-03-06,IT,Deployment Pipeline,38,135.81,0,120.0,0,0.0
2024-03-06,Logistics,Shipment Tracking,56,1196.26,1,1440.0,1,0.0179
2024-03-06,Logistics,Customs Clearance,48,1482.15,0,2880.0,1,0.0
2024-03-06,Logistics,Route Optimization,59,48.83,0,60.0,1,0.0
2024-03-06,Risk,Credit Assessment,43,173.53,2,180.0,1,0.0465
2024-03-06,Risk,Fraud Review,60,28.9,2,30.0,1,0.0333
2024-03-06,Risk,Compliance Check,53,774.31,1,720.0,0,0.0189
2024-03-06,Compliance,Regulatory Reporting,63,481.92,2,480.0,0,0.0317
2024-03-06,Compliance,AML Screening,58,124.45,1,60.0,0,0.0172
2024-03-06,Compliance,Policy Review,63,1325.8,1,1440.0,1,0.0159
2024-03-07,Operations,Order Fulfillment,65,351.23,3,480.0,1,0.0462
2024-03-07,Operations,Inventory Replenishment,61,217.66,0,240.0,1,0.0
2024-03-07,Operations,Quality Check,60,66.58,2,60.0,0,0.0333
2024-03-07,Finance,Invoice Processing,54,103.69,1,120.0,1,0.0185
2024-03-07,Finance,Budget Reconciliation,74,278.24,3,360.0,1,0.0405
2024-03-07,Finance,Expense Audit,47,237.82,2,90.0,0,0.0426
2024-03-07,HR,Onboarding,57,2438.23,1,2880.0,1,0.0175
2024-03-07,HR,Payroll Processing,60,78.77,1,120.0,1,0.0167
2024-03-07,HR,Benefits Enrollment,62,304.22,0,240.0,0,0.0
2024-03-07,IT,Incident Resolution,62,150.68,1,240.0,1,0.0161
2024-03-07,IT,Change Management,61,236.66,1,480.0,1,0.0164
2024-03-07,IT,Deployment Pipeline,49,85.12,0,120.0,1,0.0
2024-03-07,Logistics,Shipment Tracking,54,1489.48,0,1440.0,0,0.0
2024-03-07,Logistics,Customs Clearance,54,3166.9,2,2880.0,0,0.037
2024-03-07,Logistics,Route Optimization,51,61.08,2,60.0,0,0.0392
2024-03-07,Risk,Credit Assessment,56,123.44,1,180.0,1,0.0179
2024-03-07,Risk,Fraud Review,59,21.82,2,30.0,1,0.0339
2024-03-07,Risk,Compliance Check,72,369.66,0,720.0,1,0.0
2024-03-07,Compliance,Regulatory Reporting,51,315.13,0,480.0,1,0.0
2024-03-07,Compliance,AML Screening,62,43.86,0,60.0,1,0.0
2024-03-07,Compliance,Policy Review,41,725.06,1,1440.0,1,0.0244
2024-03-08,Operations,Order Fulfillment,58,347.91,1,480.0,1,0.0172
2024-03-08,Operations,Inventory Replenishment,62,226.14,0,240.0,1,0.0
2024-03-08,Operations,Quality Check,49,24.93,0,60.0,1,0.0
2024-03-08,Finance,Invoice Processing,67,149.72,2,120.0,0,0.0299
2024-03-08,Finance,Budget Reconciliation,58,220.4,0,360.0,1,0.0
2024-03-08,Finance,Expense Audit,56,92.21,1,90.0,0,0.0179
2024-03-08,HR,Onboarding,61,2527.07,1,2880.0,1,0.0164
2024-03-08,HR,Payroll Processing,55,248.27,0,120.0,0,0.0
2024-03-08,HR,Benefits Enrollment,41,173.9,0,240.0,1,0.0
2024-03-08,IT,Incident Resolution,60,131.34,0,240.0,1,0.0
2024-03-08,IT,Change Management,65,252.43,3,480.0,1,0.0462
2024-03-08,IT,Deployment Pipeline,60,86.41,0,120.0,1,0.0
2024-03-08,Logistics,Shipment Tracking,56,1189.21,1,1440.0,1,0.0179
2024-03-08,Logistics,Customs Clearance,65,1379.39,1,2880.0,1,0.0154
2024-03-08,Logistics,Route Optimization,57,36.88,1,60.0,1,0.0175
2024-03-08,Risk,Credit Assessment,66,82.8,2,180.0,1,0.0303
2024-03-08,Risk,Fraud Review,51,23.6,0,30.0,1,0.0
2024-03-08,Risk,Compliance Check,64,726.31,1,720.0,0,0.0156
2024-03-08,Compliance,Regulatory Reporting,40,381.95,0,480.0,1,0.0
2024-03-08,Compliance,AML Screening,61,45.4,2,60.0,1,0.0328
2024-03-08,Compliance,Policy Review,51,881.5,2,1440.0,1,0.0392
2024-03-09,Operations,Order Fulfillment,21,221.35,0,480.0,1,0.0
2024-03-09,Operations,Inventory Replenishment,15,240.32,0,240.0,0,0.0
2024-03-09,Operations,Quality Check,18,64.68,1,60.0,0,0.0556
2024-03-09,Finance,Invoice Processing,18,63.71,1,120.0,1,0.0556
2024-03-09,Finance,Budget Reconciliation,23,244.77,1,360.0,1,0.0435
2024-03-09,Finance,Expense Audit,20,74.51,0,90.0,1,0.0
2024-03-09,HR,Onboarding,17,3681.75,0,2880.0,0,0.0
2024-03-09,HR,Payroll Processing,17,77.58,0,120.0,1,0.0
2024-03-09,HR,Benefits Enrollment,20,193.75,0,240.0,1,0.0
2024-03-09,IT,Incident Resolution,23,235.73,1,240.0,1,0.0435
2024-03-09,IT,Change Management,16,284.14,0,480.0,1,0.0
2024-03-09,IT,Deployment Pipeline,21,112.77,0,120.0,1,0.0
2024-03-09,Logistics,Shipment Tracking,20,884.41,0,1440.0,1,0.0
2024-03-09,Logistics,Customs Clearance,17,1650.8,0,2880.0,1,0.0
2024-03-09,Logistics,Route Optimization,23,59.51,0,60.0,1,0.0
2024-03-09,Risk,Credit Assessment,23,184.6,0,180.0,0,0.0
2024-03-09,Risk,Fraud Review,21,23.59,1,30.0,1,0.0476
2024-03-09,Risk,Compliance Check,20,580.14,1,720.0,1,0.05
2024-03-09,Compliance,Regulatory Reporting,18,475.9,0,480.0,1,0.0
2024-03-09,Compliance,AML Screening,18,46.73,0,60.0,1,0.0
2024-03-09,Compliance,Policy Review,21,1552.91,0,1440.0,0,0.0
2024-03-10,Operations,Order Fulfillment,20,394.67,0,480.0,1,0.0
2024-03-10,Operations,Inventory Replenishment,21,619.63,0,240.0,0,0.0
2024-03-10,Operations,Quality Check,17,42.66,1,60.0,1,0.0588
2024-03-10,Finance,Invoice Processing,15,119.36,0,120.0,1,0.0
2024-03-10,Finance,Budget Reconciliation,17,332.92,0,360.0,1,0.0
2024-03-10,Finance,Expense Audit,19,71.76,0,90.0,1,0.0
2024-03-10,HR,Onboarding,18,2106.6,0,2880.0,1,0.0
2024-03-10,HR,Payroll Processing,18,117.79,0,120.0,1,0.0
2024-03-10,HR,Benefits Enrollment,19,216.31,0,240.0,1,0.0
2024-03-10,IT,Incident Resolution,19,174.35,0,240.0,1,0.0
2024-03-10,IT,Change Management,20,339.83,2,480.0,1,0.1
2024-03-10,IT,Deployment Pipeline,22,146.37,1,120.0,0,0.0455
2024-03-10,Logistics,Shipment Tracking,23,753.0,0,1440.0,1,0.0
2024-03-10,Logistics,Customs Clearance,18,2007.26,1,2880.0,1,0.0556
2024-03-10,Logistics,Route Optimization,16,46.48,1,60.0,1,0.0625
2024-03-10,Risk,Credit Assessment,19,86.75,1,180.0,1,0.0526
2024-03-10,Risk,Fraud Review,16,20.01,0,30.0,1,0.0
2024-03-10,Risk,Compliance Check,20,390.1,0,720.0,1,0.0
2024-03-10,Compliance,Regulatory Reporting,22,472.61,1,480.0,1,0.0455
2024-03-10,Compliance,AML Screening,20,136.77,0,60.0,0,0.0
2024-03-10,Compliance,Policy Review,17,1123.69,1,1440.0,1,0.0588
2024-03-11,Operations,Order Fulfillment,54,361.62,0,480.0,1,0.0
2024-03-11,Operations,Inventory Replenishment,58,218.31,0,240.0,1,0.0
2024-03-11,Operations,Quality Check,49,31.0,2,60.0,1,0.0408
2024-03-11,Finance,Invoice Processing,55,55.96,1,120.0,1,0.0182
2024-03-11,Finance,Budget Reconciliation,56,324.38,1,360.0,1,0.0179
2024-03-11,Finance,Expense Audit,60,81.5,0,90.0,1,0.0
2024-03-11,HR,Onboarding,62,2050.73,2,2880.0,1,0.0323
2024-03-11,HR,Payroll Processing,67,81.71,1,120.0,1,0.0149
2024-03-11,HR,Benefits Enrollment,54,298.37,1,240.0,0,0.0185
2024-03-11,IT,Incident Resolution,49,239.81,1,240.0,1,0.0204
2024-03-11,IT,Change Management,61,302.43,0,480.0,1,0.0
2024-03-11,IT,Deployment Pipeline,63,84.41,1,120.0,1,0.0159
2024-03-11,Logistics,Shipment Tracking,57,824.9,2,1440.0,1,0.0351
2024-03-11,Logistics,Customs Clearance,54,1708.11,1,2880.0,1,0.0185
2024-03-11,Logistics,Route Optimization,59,45.26,2,60.0,1,0.0339
2024-03-11,Risk,Credit Assessment,58,93.35,2,180.0,1,0.0345
2024-03-11,Risk,Fraud Review,62,23.6,1,30.0,1,0.0161
2024-03-11,Risk,Compliance Check,50,524.44,4,720.0,1,0.08
2024-03-11,Compliance,Regulatory Reporting,60,760.17,3,480.0,0,0.05
2024-03-11,Compliance,AML Screening,49,55.24,0,60.0,1,0.0
2024-03-11,Compliance,Policy Review,65,799.71,2,1440.0,1,0.0308
2024-03-12,Operations,Order Fulfillment,46,520.76,1,480.0,0,0.0217
2024-03-12,Operations,Inventory Replenishment,63,102.84,0,240.0,1,0.0
2024-03-12,Operations,Quality Check,67,31.04,2,60.0,1,0.0299
2024-03-12,Finance,Invoice Processing,61,109.85,3,120.0,1,0.0492
2024-03-12,Finance,Budget Reconciliation,65,240.42,0,360.0,1,0.0
2024-03-12,Finance,Expense Audit,62,62.7,1,90.0,1,0.0161
2024-03-12,HR,Onboarding,56,1714.61,0,2880.0,1,0.0
2024-03-12,HR,Payroll Processing,59,113.75,3,120.0,1,0.0508
2024-03-12,HR,Benefits Enrollment,61,172.53,1,240.0,1,0.0164
2024-03-12,IT,Incident Resolution,65,271.8,2,240.0,0,0.0308
2024-03-12,IT,Change Management,64,360.87,2,480.0,1,0.0312
2024-03-12,IT,Deployment Pipeline,58,223.75,2,120.0,0,0.0345
2024-03-12,Logistics,Shipment Tracking,56,1142.02,1,1440.0,1,0.0179
2024-03-12,Logistics,Customs Clearance,66,1953.51,1,2880.0,1,0.0152
2024-03-12,Logistics,Route Optimization,40,35.91,1,60.0,1,0.025
2024-03-12,Risk,Credit Assessment,51,201.39,1,180.0,0,0.0196
2024-03-12,Risk,Fraud Review,60,24.62,0,30.0,1,0.0
2024-03-12,Risk,Compliance Check,56,650.02,1,720.0,1,0.0179
2024-03-12,Compliance,Regulatory Reporting,50,532.86,1,480.0,0,0.02
2024-03-12,Compliance,AML Screening,49,42.63,2,60.0,1,0.0408
2024-03-12,Compliance,Policy Review,59,1339.74,1,1440.0,1,0.0169
2024-03-13,Operations,Order Fulfillment,64,266.29,4,480.0,1,0.0625
2024-03-13,Operations,Inventory Replenishment,58,297.44,0,240.0,0,0.0
2024-03-13,Operations,Quality Check,57,132.04,1,60.0,0,0.0175
2024-03-13,Finance,Invoice Processing,47,95.06,2,120.0,1,0.0426
2024-03-13,Finance,Budget Reconciliation,48,228.64,0,360.0,1,0.0
2024-03-13,Finance,Expense Audit,47,58.56,0,90.0,1,0.0
2024-03-13,HR,Onboarding,47,1917.32,2,2880.0,1,0.0426
2024-03-13,HR,Payroll Processing,56,266.11,1,120.0,0,0.0179
2024-03-13,HR,Benefits Enrollment,52,145.04,0,240.0,1,0.0
2024-03-13,IT,Incident Resolution,61,278.33,1,240.0,0,0.0164
2024-03-13,IT,Change Management,64,417.28,2,480.0,1,0.0312
2024-03-13,IT,Deployment Pipeline,60,79.56,3,120.0,1,0.05
2024-03-13,Logistics,Shipment Tracking,52,1400.9,0,1440.0,1,0.0
2024-03-13,Logistics,Customs Clearance,52,744.45,0,2880.0,1,0.0
2024-03-13,Logistics,Route Optimization,67,50.89,2,60.0,1,0.0299
2024-03-13,Risk,Credit Assessment,71,120.04,1,180.0,1,0.0141
2024-03-13,Risk,Fraud Review,57,26.86,0,30.0,1,0.0
2024-03-13,Risk,Compliance Check,56,505.46,0,720.0,1,0.0
2024-03-13,Compliance,Regulatory Reporting,58,313.96,0,480.0,1,0.0
2024-03-13,Compliance,AML Screening,48,26.68,0,60.0,1,0.0
2024-03-13,Compliance,Policy Review,59,900.98,3,1440.0,1,0.0508
2024-03-14,Operations,Order Fulfillment,70,327.57,2,480.0,1,0.0286
2024-03-14,Operations,Inventory Replenishment,48,172.16,1,240.0,1,0.0208
2024-03-14,Operations,Quality Check,61,48.39,1,60.0,1,0.0164
2024-03-14,Finance,Invoice Processing,58,48.88,0,120.0,1,0.0
2024-03-14,Finance,Budget Reconciliation,68,321.18,4,360.0,1,0.0588
2024-03-14,Finance,Expense Audit,55,63.02,1,90.0,1,0.0182
2024-03-14,HR,Onboarding,70,2993.57,2,2880.0,0,0.0286
2024-03-14,HR,Payroll Processing,61,129.74,1,120.0,0,0.0164
2024-03-14,HR,Benefits Enrollment,68,215.24,2,240.0,1,0.0294
2024-03-14,IT,Incident Resolution,70,109.89,1,240.0,1,0.0143
2024-03-14,IT,Change Management,52,346.26,1,480.0,1,0.0192
2024-03-14,IT,Deployment Pipeline,61,83.85,0,120.0,1,0.0
2024-03-14,Logistics,Shipment Tracking,63,1100.3,0,1440.0,1,0.0
2024-03-14,Logistics,Customs Clearance,56,2503.36,2,2880.0,1,0.0357
2024-03-14,Logistics,Route Optimization,69,53.9,2,60.0,1,0.029
2024-03-14,Risk,Credit Assessment,58,203.42,1,180.0,0,0.0172
2024-03-14,Risk,Fraud Review,56,20.22,1,30.0,1,0.0179
2024-03-14,Risk,Compliance Check,60,694.67,1,720.0,1,0.0167
2024-03-14,Compliance,Regulatory Reporting,76,368.24,0,480.0,1,0.0
2024-03-14,Compliance,AML Screening,49,29.71,1,60.0,1,0.0204
2024-03-14,Compliance,Policy Review,61,1357.7,0,1440.0,1,0.0
2024-03-15,Operations,Order Fulfillment,52,364.78,2,480.0,1,0.0385
2024-03-15,Operations,Inventory Replenishment,55,259.16,0,240.0,0,0.0
2024-03-15,Operations,Quality Check,58,37.63,1,60.0,1,0.0172
2024-03-15,Finance,Invoice Processing,50,229.98,0,120.0,0,0.0
2024-03-15,Finance,Budget Reconciliation,59,409.85,0,360.0,0,0.0
2024-03-15,Finance,Expense Audit,56,30.13,0,90.0,1,0.0
2024-03-15,HR,Onboarding,57,3321.35,0,2880.0,0,0.0
2024-03-15,HR,Payroll Processing,51,108.05,1,120.0,1,0.0196
2024-03-15,HR,Benefits Enrollment,57,183.7,0,240.0,1,0.0
2024-03-15,IT,Incident Resolution,62,171.08,0,240.0,1,0.0
2024-03-15,IT,Change Management,49,473.1,0,480.0,1,0.0
2024-03-15,IT,Deployment Pipeline,45,53.51,0,120.0,1,0.0
2024-03-15,Logistics,Shipment Tracking,56,1855.07,2,1440.0,0,0.0357
2024-03-15,Logistics,Customs Clearance,59,2555.79,1,2880.0,1,0.0169
2024-03-15,Logistics,Route Optimization,51,68.32,1,60.0,0,0.0196
2024-03-15,Risk,Credit Assessment,62,145.1,1,180.0,1,0.0161
2024-03-15,Risk,Fraud Review,55,24.53,2,30.0,1,0.0364
2024-03-15,Risk,Compliance Check,53,750.17,0,720.0,0,0.0
2024-03-15,Compliance,Regulatory Reporting,55,319.96,0,480.0,1,0.0
2024-03-15,Compliance,AML Screening,54,66.68,0,60.0,0,0.0
2024-03-15,Compliance,Policy Review,63,519.0,2,1440.0,1,0.0317
2024-03-16,Operations,Order Fulfillment,15,299.27,0,480.0,1,0.0
2024-03-16,Operations,Inventory Replenishment,18,193.2,0,240.0,1,0.0
2024-03-16,Operations,Quality Check,16,39.92,0,60.0,1,0.0
2024-03-16,Finance,Invoice Processing,15,81.02,0,120.0,1,0.0
2024-03-16,Finance,Budget Reconciliation,17,233.13,0,360.0,1,0.0
2024-03-16,Finance,Expense Audit,19,76.97,1,90.0,1,0.0526
2024-03-16,HR,Onboarding,15,3480.34,0,2880.0,0,0.0
2024-03-16,HR,Payroll Processing,17,45.36,1,120.0,1,0.0588
2024-03-16,HR,Benefits Enrollment,21,256.29,0,240.0,0,0.0
2024-03-16,IT,Incident Resolution,22,230.25,0,240.0,1,0.0
2024-03-16,IT,Change Management,19,566.88,0,480.0,0,0.0
2024-03-16,IT,Deployment Pipeline,20,84.09,0,120.0,1,0.0
2024-03-16,Logistics,Shipment Tracking,16,1645.68,0,1440.0,0,0.0
2024-03-16,Logistics,Customs Clearance,19,2226.36,2,2880.0,1,0.1053
2024-03-16,Logistics,Route Optimization,18,27.65,0,60.0,1,0.0
2024-03-16,Risk,Credit Assessment,15,183.81,0,180.0,0,0.0
2024-03-16,Risk,Fraud Review,20,22.12,0,30.0,1,0.0
2024-03-16,Risk,Compliance Check,18,484.08,1,720.0,1,0.0556
2024-03-16,Compliance,Regulatory Reporting,17,360.77,0,480.0,1,0.0
2024-03-16,Compliance,AML Screening,18,36.02,1,60.0,1,0.0556
2024-03-16,Compliance,Policy Review,24,646.77,0,1440.0,1,0.0
2024-03-17,Operations,Order Fulfillment,19,393.29,1,480.0,1,0.0526
2024-03-17,Operations,Inventory Replenishment,22,163.52,2,240.0,1,0.0909
2024-03-17,Operations,Quality Check,18,47.3,0,60.0,1,0.0
2024-03-17,Finance,Invoice Processing,20,347.09,0,120.0,0,0.0
2024-03-17,Finance,Budget Reconciliation,16,425.66,0,360.0,0,0.0
2024-03-17,Finance,Expense Audit,20,92.95,1,90.0,0,0.05
2024-03-17,HR,Onboarding,19,2680.61,0,2880.0,1,0.0
2024-03-17,HR,Payroll Processing,20,90.37,1,120.0,1,0.05
2024-03-17,HR,Benefits Enrollment,15,131.8,0,240.0,1,0.0
2024-03-17,IT,Incident Resolution,18,165.36,0,240.0,1,0.0
2024-03-17,IT,Change Management,21,474.81,0,480.0,1,0.0
2024-03-17,IT,Deployment Pipeline,15,121.77,2,120.0,0,0.1333
2024-03-17,Logistics,Shipment Tracking,17,1357.85,1,1440.0,1,0.0588
2024-03-17,Logistics,Customs Clearance,20,2169.37,1,2880.0,1,0.05
2024-03-17,Logistics,Route Optimization,21,44.29,0,60.0,1,0.0
2024-03-17,Risk,Credit Assessment,19,158.57,1,180.0,1,0.0526
2024-03-17,Risk,Fraud Review,19,24.64,1,30.0,1,0.0526
2024-03-17,Risk,Compliance Check,19,513.96,0,720.0,1,0.0
2024-03-17,Compliance,Regulatory Reporting,18,432.09,1,480.0,1,0.0556
2024-03-17,Compliance,AML Screening,15,36.21,0,60.0,1,0.0
2024-03-17,Compliance,Policy Review,17,1441.06,1,1440.0,0,0.0588
2024-03-18,Operations,Order Fulfillment,67,354.87,1,480.0,1,0.0149
2024-03-18,Operations,Inventory Replenishment,59,100.37,1,240.0,1,0.0169
2024-03-18,Operations,Quality Check,66,57.23,1,60.0,1,0.0152
2024-03-18,Finance,Invoice Processing,58,96.72,2,120.0,1,0.0345
2024-03-18,Finance,Budget Reconciliation,59,269.44,0,360.0,1,0.0
2024-03-18,Finance,Expense Audit,59,69.62,1,90.0,1,0.0169
2024-03-18,HR,Onboarding,62,1849.99,1,2880.0,1,0.0161
2024-03-18,HR,Payroll Processing,61,203.43,1,120.0,0,0.0164
2024-03-18,HR,Benefits Enrollment,73,295.13,1,240.0,0,0.0137
2024-03-18,IT,Incident Resolution,50,102.01,1,240.0,1,0.02
